61560,36.2684,-80.3984,10
61560,36.7326,-79.8785,10
61560,36.3004,-82.4646,10
61560,35.9263,-79.9863,10
61560,36.9992,-80.5563,10
61560,36.0671,-79.2932,10
61560,35.8088,-83.9483,10
61562,34.8903,-85.2141,4
61560,35.8404,-78.782,10
61560,35.3358,-80.6492,10
61560,36.0949,-79.0985,10
61560,43.0442,-78.9653,1
61561,35.184,-80.8629,10
61561,35.9212,-81.1732,10
61561,34.9583,-80.777,12
61561,35.1313,-80.8319,10
61561,36.7331,-79.8783,10
61561,34.732,-81.3018,5
61561,35.0449,-80.9746,10
61561,35.0671,-80.7781,10
61561,35.668,-81.2089,10
61564,35.1232,-80.8624,10
61561,35.051,-80.9881,10
61561,35.1624,-80.9961,5
61561,34.1203,-80.9293,12
61561,35.2338,-80.7379,10
61561,34.9571,-80.7671,12
61561,37.043,-80.7879,10
61561,34.9617,-80.7435,10
61561,35.2983,-80.7305,8
61561,34.9583,-80.777,12
61561,35.1111,-80.7711,10
61561,36.2857,-80.2736,10
61561,35.3478,-80.6411,10
61561,37.043,-80.7879,10
61561,35.0991,-81.2138,10
61561,34.9697,-80.729,8
61561,35.2983,-80.7305,8
61561,36.2992,-82.4704,10
61561,35.2983,-80.7305,8
61561,35.102,-80.7251,10
61561,35.2983,-80.7305,8
61561,35.2983,-80.7305,8
61561,35.2983,-80.7305,8
61561,35.0468,-80.8255,10
61561,35.2983,-80.7305,8
61561,35.3617,-80.8551,10
61561,35.2983,-80.7305,8
61561,34.9811,-78.9351,8
61562,34.2537,-88.994,2
61562,35.3551,-80.7762,10
61562,35.4876,-81.2167,10
61562,35.6143,-80.575,10
61562,34.9742,-80.5808,10
61562,33.9533,-83.8574,6
61562,34.9615,-80.7423,1
61562,35.539,-80.8282,10
61562,41.2968,-111.9754,3
61562,35.4099,-80.8621,10
61562,34.9617,-80.7434,8
61562,35.7107,-79.8101,10
61562,36.388,-80.476,10
61562,35.1104,-80.9951,10
61562,34.9615,-80.7423,12
61563,35.3052,-81.0067,10
61563,30.6355,-87.6592,4
61563,35.8305,-78.7616,10
61563,34.9811,-78.9353,1
61563,36.4951,-80.6154,10
61562,33.9903,-81.0576,10
61563,35.2371,-81.0392,10
61562,33.9903,-81.0576,10
61563,36.0298,-79.9834,2
61562,35.9263,-79.9863,10
61563,34.9615,-80.7423,10
61563,36.2933,-82.4782,10
61563,35.0669,-80.7782,10
61563,35.1379,-80.7572,10
61563,35.4176,-80.8323,10
61563,33.3215,-79.8317,5
61563,33.8848,-86.0432,6
61563,36.3419,-82.5017,10
61564,36.1529,-80.3587,10
61564,34.0905,-83.6325,10
61564,36.0974,-80.2432,10
61563,43.1427,-73.7366,2
61564,35.8261,-78.7539,10
61564,36.0298,-79.9834,10
61561,37.043,-80.7879,10
61564,36.193,-83.3591,10
61564,32.2568,-89.9812,4
61564,34.7881,-86.922,3
61564,35.4396,-81.2342,10
61564,34.288,-84.1996,8
61564,36.1459,-78.7708,10
61564,35.0739,-80.7983,10
61565,36.2927,-82.4778,10
61565,36.0855,-78.3526,10
61565,35.2521,-81.3508,10
61565,35.0929,-80.5994,10
61565,35.8682,-79.088,10
61564,42.4928,-71.0753,2
61565,36.2898,-82.4816,10
61565,33.9932,-84.5125,6
61566,36.2485,-79.9173,10
