430203 46.068 -118.3 45
430218 44.012 -123.0 45
430237 44.044 -123.0 20.0
430243 45.989 -122.8 45
430250 44.081 -123.0 45
430254 47.998 -122.1 45
430256 44.082 -123.0 45
430300 44.080 -123.0 45
430300 47.507 -122.2 45
430311 48.033 -122.1 45
430340 47.490 -122.2 45
430379 47.490 -122.2 45
430410 42.595 -114.4 55
430418 44.080 -123.0 45
430423 43.101 -89.49 45
430468 43.648 -116.4 55
430472 43.573 -89.74 45
430549 42.940 -88.47 45
430558 47.490 -122.2 45
430863 42.194 -102.9 45
430874 42.175 -122.6 45
431199 45.321 -85.24 45
431221 39.427 -105.0 45
431222 39.427 -105.0 45
431253 39.247 -106.8 15
431315 39.610 -105.9 15
431332 45.457 -122.8 45
431396 46.166 -90.06 55
431487 40.772 -111.8 15
431501 47.475 -111.3 15
431537 48.359 -107.8 45
431549 47.802 -103.2 45
431554 39.001 -92.32 45
431565 44.241 -105.5 25
431598 46.760 -114.0 25
431629 47.802 -103.2 15
431651 44.495 -103.8 45
431665 38.978 -94.35 45
431688 39.683 -104.9 45
431696 39.683 -104.9 45
431725 39.687 -105.1 45
431741 39.677 -104.9 45
431769 39.683 -104.9 45
431771 39.653 -104.8 45
431779 39.970 -91.38 45
431780 39.555 -104.7 45
431785 39.555 -104.7 15
431808 39.461 -104.7 15
431811 39.461 -104.7 15
431900 38.944 -104.8 25
431924 41.467 -84.54 45
431938 44.422 -88.07 45
431959 48.115 -96.18 45
431980 41.518 -83.80 15.0
431981 040.56 -90.01 45
432015 38.883 -104.7 15
432083 41.544 -88.20 45
432123 47.489 -103.2 15
432147 44.349 -89.75 45
432163 37.190 -93.24 45
432210 48.007 -92.82 45
432225 35.548 -97.22 45
432239 34.507 -98.97 45
432244 35.658 -97.19 55
432252 35.882 -97.41 45
432261 34.620 -98.47 45
432263 37.197 -93.29 45
432298 36.107 -95.96 55
432301 36.092 -95.93 45
432310 47.507 -122.2 45
432358 34.692 -97.30 55
432378 47.507 -122.2 45
432389 40.456 -88.99 45
432408 36.208 -94.22 45
432420 36.321 -94.11 45
432440 47.507 -122.2 45
432483 35.476 -94.22 45
432508 33.660 -95.52 45
432523 37.190 -93.24 45
432546 34.987 -92.77 45
432555 33.145 -96.72 45
432576 42.991 -83.81 45
432577 33.058 -96.72 45
432587 35.200 -92.51 45
432588 38.765 -87.30 45
432594 47.635 -122.5 45
432608 37.314 -89.54 45
432611 035.11 -92.47 45
432624 34.511 -93.20 45
432626 34.503 -93.04 45
433094 47.695 -118.3 45
433100 44.294 -68.32 45
433101 34.434 -93.17 45
433121 0041.5 -81.57 45
433127 41.371 -81.86 45
433130 33.563 -93.56 45
433132 41.444 -81.80 45
433137 44.965 -94.04 45
433143 41.368 -81.82 45
433172 35.799 -86.41 45
433176 40.552 -81.78 45
433179 39.402 -81.45 45
433187 46.958 -120.3 45
433189 41.502 -81.57 45
433199 37.664 -84.79 45
433210 42.945 -78.76 45
433225 38.322 -84.84 45
433225 44.878 -93.37 45
433240 37.730 -84.27 45
433242 39.608 -80.93 45
433243 40.725 -81.42 45
433248 41.276 -80.84 45
433251 40.557 -81.78 45
433264 37.748 -84.27 45
433274 47.635 -92.24 15
433278 44.900 -93.56 45
433278 48.115 -96.18 45
433280 41.040 -80.10 45
433289 44.008 -123.0 45
433289 44.971 -93.27 45
433297 47.399 -93.07 15
433300 44.012 -123.0 45
433304 30.970 -86.43 45
433312 44.880 -93.49 45
433313 37.054 -84.13 45
433323 36.437 -84.93 45
433334 34.879 -92.11 45
433339 34.901 -92.09 45
433351 35.089 -89.89 45
433363 45.527 -122.6 45
433364 35.160 -90.00 45
433370 45.530 -122.6 45
433375 39.608 -80.93 45
433396 40.188 -79.78 45
433404 34.359 -92.80 45
433405 48.115 -96.18 15
433406 48.115 -96.18 15
433424 46.892 -114.0 45
433453 47.507 -122.2 45
433457 40.338 -80.11 45
433459 38.449 -81.95 45
433461 37.848 -82.55 45
433469 42.222 -78.53 45
433469 44.012 -123.0 45
433475 42.222 -78.53 45
433542 38.146 -85.88 45
433546 43.058 -76.21 45
433552 36.141 -85.96 45
433560 46.068 -118.3 45
433602 38.444 -82.34 45
433604 38.420 -82.09 45
433649 36.109 -86.90 45
433661 47.203 -93.52 45
433701 37.277 -84.65 45
433740 32.494 -93.68 45
433776 47.202 -93.52 15
433789 32.494 -93.68 45
433819 37.100 -82.43 45
433881 34.473 -86.90 45
433910 43.571 -116.2 45
433927 36.910 -81.28 45
433937 33.769 -87.26 45
433950 34.186 -86.80 45
433971 33.236 -87.68 45
434004 33.449 -87.01 45
434030 42.629 -73.88 45
434053 35.408 -83.72 45
434055 33.236 -87.68 45
434061 45.664 -110.5 45
434079 36.333 -82.40 45
434080 41.479 -75.56 45
434095 36.332 -82.40 45
434096 44.365 -69.79 45
434098 36.322 -82.39 45
434098 47.507 -122.2 45
434100 36.321 -82.39 45
434103 36.310 -82.40 45
434114 36.274 -82.49 45
434115 36.266 -82.49 45
434116 36.260 -82.50 45
434120 47.288 -93.42 45
434122 33.539 -85.35 45
434135 44.952 -123.0 45
434525 39.325 -76.86 45
434533 41.483 -75.57 45
434535 33.924 -84.83 45
434553 39.048 -76.44 45
434557 40.056 -75.60 45
434574 41.332 -74.18 45
434591 38.880 -76.50 45
434615 40.213 -74.85 45
434625 42.220 -70.98 45
434630 39.668 -74.97 45
434632 40.220 -74.87 45
434644 36.032 -78.91 45
434675 40.219 -74.87 45
434678 41.313 -73.80 45
434679 29.320 -98.55 45
434684 42.601 -79.03 45
434685 42.608 -79.02 45
434686 42.624 -79.00 45
434687 42.632 -78.99 45
434688 42.640 -78.98 45
434693 39.418 -74.61 45
434695 40.322 -74.13 45
434696 41.190 -73.29 45
434696 42.735 -78.85 45
434698 42.758 -78.82 45
434699 41.167 -73.34 45
434703 42.827 -78.79 45
434706 42.860 -78.79 45
434706 42.869 -78.79 45
434707 42.878 -78.77 45
434708 42.891 -78.76 45
434710 42.917 -78.76 45
434710 43.506 -86.37 45
434711 42.930 -78.76 45
434719 42.947 -78.65 45
434720 42.950 -78.60 45
434729 43.811 -69.95 45
434733 42.657 -71.32 45
434741 43.020 -78.16 45
434746 43.025 -78.05 45
434747 043.03 -78.03 45
434748 44.107 -70.21 45
434750 43.028 -77.99 45
434753 43.029 -77.90 45
434757 42.577 -71.81 45
434769 40.815 -73.11 45
434770 36.037 -77.87 45
434772 43.019 -77.49 45
434777 42.599 -71.32 45
434781 43.000 -77.43 45
434786 35.737 -80.93 45
434789 30.685 -88.27 45
434865 36.075 -80.30 45
434889 34.337 -78.83 45
434904 41.899 -71.44 45
434906 41.925 -71.45 45
434909 41.960 -71.49 45
434916 42.241 -71.00 45
434925 34.337 -78.83 45
434960 36.855 -75.99 45
434963 36.855 -75.99 45
435038 34.843 -77.46 45
435064 34.521 -77.47 45
435154 45.417 -122.5 45
435961 47.507 -122.2 45
436031 48.007 -92.82 15
436034 47.507 -122.2 45
436048 47.507 -122.2 45
436059 29.817 -82.59 45
436065 33.217 -97.15 45
436066 48.007 -92.82 15
436067 35.434 -92.10 45
436071 30.158 -81.70 45
436073 33.215 -96.73 45
436073 48.007 -92.82 15
436075 30.343 -81.54 45
436075 40.794 -89.36 45
436081 47.507 -122.2 45
436083 34.610 -92.53 45
436088 047.66 -92.25 15
436091 46.559 -87.42 45
436094 34.753 -92.35 45
436101 034.75 -92.45 45
436113 32.966 -96.77 45
436119 40.720 -89.55 45
436121 32.831 -96.70 45
436133 32.956 -96.67 45
436141 45.550 -122.6 45
436146 47.660 -122.3 45
436149 38.584 -90.28 45
436162 44.011 -123.0 45
436184 32.761 -97.48 45
436189 32.349 -98.02 55
436215 32.673 -97.34 45
436227 38.583 -90.28 45
436228 46.739 -92.23 15
436247 38.301 -89.18 45
436248 44.011 -123.0 45
436261 44.087 -123.0 45
436266 39.395 -101.1 25.0
436299 47.507 -122.2 45
436300 46.086 -91.42 25
436309 37.157 -88.71 45
436314 49.298 -122.8 45
436334 38.367 -87.54 45
436334 46.132 -90.01 15
436354 44.952 -123.0 45
436363 44.026 -123.0 45
436365 47.507 -122.2 45
436393 47.507 -122.2 45
436410 39.714 -86.40 45
436415 47.648 -122.5 45
436419 44.942 -123.3 45
436422 44.822 -91.51 25
436426 47.507 -122.2 45
436439 45.250 -89.42 15
436456 43.744 -122.4 45
436469 44.396 -122.7 45
436479 44.349 -89.75 25
436508 38.406 -85.77 45
436558 45.017 -123.0 45
436566 47.507 -122.2 45
436577 45.511 -122.6 45
436578 30.378 -97.93 45
436615 44.396 -122.7 45
436618 47.507 -122.2 45
436634 44.952 -123.0 45
436641 36.062 -95.85 45
436654 42.194 -122.7 45
436696 47.507 -122.2 45
436707 42.175 -122.6 45
436744 29.524 -98.39 45
436749 47.507 -122.2 45
436762 29.518 -98.56 45
436785 29.417 -98.49 45
436790 29.417 -98.49 45
436804 42.175 -122.6 45
436826 29.416 -98.49 45
436831 29.442 -98.67 45
436832 37.665 -85.83 45
436872 39.926 -82.74 45
436879 28.854 -98.70 45
436883 28.854 -98.70 45
436889 28.854 -98.70 45
436896 28.854 -98.70 45
437401 34.724 -86.64 45
437402 38.628 -121.3 45
437403 37.012 -121.9 45
437403 38.206 -85.59 25
437403 41.465 -87.04 15
437405 36.909 -121.7 45
437405 38.653 -87.17 25
437405 43.210 -82.54 45
437408 40.423 -86.91 15
437409 40.423 -86.91 15
437412 37.243 -121.8 45
437412 47.507 -122.2 45
437415 37.466 -122.2 45
437416 40.423 -86.91 15
437420 41.962 -87.70 25
437421 38.147 -86.70 25
437421 41.283 -82.84 45
437422 41.962 -87.70 15
437422 41.990 -87.78 15
437426 38.247 -86.95 25
437426 41.699 -88.36 15
437427 37.349 -85.33 45
437427 38.486 -87.28 25
437427 40.423 -86.91 15
437428 37.390 -121.8 45
437429 38.115 -85.64 45
437431 42.328 -85.18 15
437432 38.309 -85.29 45
437432 42.530 -83.36 45
437433 38.162 -84.90 45
437433 38.283 -85.48 15
437437 44.257 -88.45 15.0
437439 38.310 -85.62 15
437440 41.741 -87.77 15
437441 42.671 -84.58 15
437442 33.692 -87.82 45
437442 46.083 -118.3 45
437443 37.974 -122.5 45
437444 39.194 -121.0 45
437445 38.294 -86.95 25
437445 42.528 -84.66 15
437447 38.024 -84.91 45
437447 43.034 -78.71 45
437451 38.046 -85.69 25
437451 39.744 -121.8 45
437454 42.687 -84.30 15
437455 41.569 -87.50 15
437457 39.826 -86.27 45
437458 38.143 -85.58 25
437459 38.143 -85.58 15
437459 38.188 -121.7 45
437459 38.397 -86.92 15
437462 38.141 -85.58 15
437463 41.804 -88.37 15
437473 39.956 -86.14 45
437473 41.690 -86.24 15
437475 40.902 -85.50 25
437476 37.704 -85.87 45
437476 39.956 -86.11 45
437476 41.688 -86.25 15
437476 47.507 -122.2 45
437478 41.469 -87.48 25
437479 39.924 -86.11 45
437479 39.954 -86.02 15
437480 39.923 -86.22 15
437481 39.911 -86.22 25
437481 40.774 -79.52 45
437484 39.900 -86.10 15
437489 43.034 -78.95 45
437493 41.369 -71.86 45
437494 36.974 -122.0 45
437495 39.226 -84.38 45
437495 39.938 -86.34 15
437498 36.915 -121.7 45
437498 42.687 -84.30 15
437499 41.988 -87.80 15
437503 38.186 -83.43 45
437503 39.812 -86.03 45
437504 42.228 -84.47 45
437505 39.223 -84.36 45
437505 39.787 -86.03 15
437506 39.781 -86.03 15
437506 41.471 -87.29 15
437507 37.303 -121.9 45
437507 41.962 -87.70 25
437509 39.251 -84.36 45
437509 39.764 -86.02 15
437509 40.084 -86.07 45
437510 41.891 -87.63 25
437510 42.557 -84.40 15
437511 37.786 -85.98 25
437511 39.272 -84.34 45
437512 39.747 -86.02 15
437513 37.785 -84.86 15
437517 39.291 -84.30 45
437517 39.714 -86.40 15
437519 39.771 -86.29 15
437521 39.293 -84.29 45
437522 041.73 -86.32 45
437524 41.233 -85.79 25
437525 39.603 -86.37 15
437527 39.309 -84.27 45
437527 39.628 -86.37 15
437527 39.763 -86.32 15
437528 37.694 -85.88 25
437528 38.313 -85.68 25
437528 39.714 -86.12 15
437528 41.654 -87.66 15
437529 40.001 -86.16 15
437529 40.555 -85.55 15
437530 38.228 -84.54 45
437530 39.998 -86.16 15
437531 37.683 -86.45 15
437531 39.312 -84.26 45
437532 39.985 -86.16 15
437533 38.267 -85.78 45
437533 39.330 -84.23 45
437533 41.631 -85.00 15
437534 41.228 -85.87 15
437535 38.690 -121.2 45
437535 39.984 -86.20 15
437535 42.016 -87.66 25
437536 39.338 -84.21 45
437536 39.977 -86.20 15
437537 33.237 -87.68 45
437538 39.956 -86.20 15
437541 39.058 -84.32 45
437542 41.885 -87.65 25
437543 37.955 -83.29 45
437543 39.921 -86.20 15
437544 37.367 -80.04 45
437544 39.174 -86.48 25
437544 41.929 -87.70 25
437544 41.993 -87.78 15
437545 41.886 -87.63 25
437546 38.178 -85.59 25
437547 37.699 -85.89 25
437547 43.172 -83.74 15
437548 39.629 -86.31 15
437548 39.911 -86.21 15
437549 38.135 -85.59 15
437549 39.911 -86.21 15
437550 41.137 -85.03 45
437551 38.141 -85.57 15
437551 39.916 -86.21 15
437552 38.150 -85.53 45
437554 37.077 -122.0 45
437554 39.765 -84.11 45
437561 38.052 -85.54 25
437563 41.712 -87.68 15
437564 33.348 -86.81 45
437565 35.495 -81.41 45
437565 35.849 -81.18 45
437565 37.179 -80.58 45
437566 37.060 -80.76 45
437566 41.148 -81.43 45
437567 37.662 -81.09 45
437568 33.982 -81.31 45
437569 38.367 -87.54 25
437569 41.740 -87.77 15
437571 38.345 -81.90 45
437572 41.242 -80.47 45
437575 33.994 -81.02 45
437576 42.092 -84.47 15
437577 41.976 -87.76 25
437578 42.437 -83.46 15
437586 39.732 -86.02 15
437587 40.788 -77.89 45
437588 39.732 -86.02 15
437588 43.013 -83.67 15
437589 41.990 -87.78 25
437591 38.406 -85.77 45
437592 39.733 -86.02 15
437594 40.935 -85.52 15
437594 42.517 -83.83 15
437595 36.606 -121.9 45
437596 041.43 -83.77 45
437596 36.125 -81.84 15
437596 41.990 -87.78 25
437598 41.137 -85.03 15
437600 38.228 -85.48 25
437604 41.967 -87.75 25
437605 39.754 -86.17 45
437607 41.397 -71.83 45
437607 41.548 -82.84 45
437609 40.001 -78.23 45
437609 41.902 -87.76 25
437609 41.990 -87.78 25
437612 37.600 -85.79 15
437612 38.503 -82.68 45
437613 35.495 -81.41 45
437614 33.947 -84.78 45
437615 39.337 -82.09 45
437616 40.015 -86.15 15
437617 34.466 -84.46 45
437618 39.608 -80.93 45
437619 35.372 -83.20 45
437620 37.634 -85.39 25
437625 35.869 -85.04 45
437627 37.844 -85.44 25
437627 40.030 -86.15 25
437632 35.663 -81.28 45
437633 37.303 -79.51 15
437633 39.321 -84.20 45
437633 41.594 -87.78 15
437634 41.329 -74.19 45
437636 38.256 -121.3 45
437640 36.661 -121.6 45
437641 033.92 -84.64 45
437641 38.646 -121.7 45
437645 36.522 -80.59 45
437646 39.321 -84.20 45
437652 42.594 -83.05 15
437653 33.932 -83.32 45
437653 42.493 -83.16 15
437655 34.875 -80.92 55
437656 34.978 -85.50 45
437657 37.554 -85.73 25
437658 35.713 -81.31 45
437658 39.321 -84.20 45
437660 35.349 -85.69 15
437665 41.585 -86.73 25
437669 35.404 -81.16 45
437669 41.983 -87.79 15
437670 37.277 -80.43 45
437670 41.689 -87.78 15
437671 35.404 -81.16 45
437671 41.283 -82.84 45
437673 35.404 -81.16 45
437673 40.016 -86.15 15
437673 41.728 -87.81 15
437674 38.327 -85.74 45
437675 33.376 -84.77 45
437675 33.763 -84.34 45
437676 33.376 -84.77 45
437681 33.937 -86.49 45
437682 33.357 -84.54 45
437683 38.444 -82.34 45
437686 35.027 -77.22 45
437686 37.503 -86.29 15
437687 38.388 -86.04 15
437689 38.670 -121.7 45
437690 38.400 -86.08 15
437691 42.425 -83.45 15
437692 41.471 -87.36 25
437693 38.417 -86.11 15
437693 40.217 -85.39 15
437694 33.356 -84.54 45
437694 40.521 -85.65 15
437696 38.454 -86.08 15
437696 39.321 -84.20 45
437696 42.521 -83.05 15
437697 40.170 -82.97 45
437699 39.325 -84.22 45
437699 42.255 -72.25 15
437700 41.621 -83.37 15
437705 40.030 -85.99 15
437706 35.046 -80.80 55
437709 38.482 -86.08 15
437710 34.998 -81.23 45
437710 39.941 -83.82 45
437710 41.944 -87.76 15
437712 35.290 -81.46 25
437712 39.723 -84.16 45
437713 35.321 -80.96 45
437714 41.251 -87.83 15
437716 40.071 -83.15 45
437716 40.170 -82.97 45
437718 38.781 -82.98 45
437718 39.427 -85.02 45
437720 35.706 -83.50 45
437721 39.171 -86.50 15
437722 40.030 -86.15 15
437723 39.979 -86.13 15
437725 39.009 -84.63 45
437726 35.115 -80.72 55
437727 37.060 -80.76 45
437727 39.713 -86.38 15
437730 35.085 -80.65 55
437731 35.153 -80.92 55
437733 35.076 -80.64 45
437734 39.687 -84.21 45
437736 34.131 -80.18 45
437736 36.903 -83.34 15
437740 40.881 -73.16 45
437743 35.109 -80.99 45
437745 35.417 -80.83 45
437746 37.650 -85.85 15
437746 39.068 -84.37 45
437747 39.312 -84.95 15
437749 36.521 -82.50 45
437749 38.313 -85.68 15
437749 39.916 -86.22 15
437749 40.101 -84.55 15
437751 37.694 -85.88 15
437751 38.449 -81.95 45
437752 37.581 -83.74 45
437752 42.790 -83.62 15
437754 38.652 -83.78 45
437756 38.234 -85.61 35
437757 35.291 -80.68 45
437758 35.181 -80.69 45
437760 38.200 -85.60 15
437763 39.749 -86.02 15
437764 35.335 -80.64 45
437769 35.318 -80.60 55
437772 39.750 -86.03 15
437773 39.815 -84.99 15
437773 42.279 -87.87 15
437773 42.984 -83.68 15
437774 39.755 -86.05 15
437777 39.763 -86.08 15
437778 35.315 -80.57 45
437779 42.277 -87.87 15
437780 38.272 -85.54 15
437781 42.255 -72.25 45
437783 35.205 -81.03 45
437785 38.151 -79.06 45
437787 39.339 -84.21 45
437788 40.815 -73.11 45
437791 37.581 -83.74 45
437794 39.194 -121.0 45
437799 35.482 -82.83 15
437799 40.847 -73.16 45
437803 42.319 -83.70 15
437805 35.111 -80.71 45
437808 35.954 -82.51 45
437808 37.665 -85.83 15
437809 36.163 -80.24 45
437811 39.142 -86.52 15
437814 34.913 -84.12 15
437814 38.301 -85.68 45
437815 36.312 -121.2 45
437816 36.109 -80.17 45
437817 36.520 -82.50 45
437817 36.712 -80.84 45
437819 37.844 -85.44 25
437821 42.221 -78.53 45
437827 34.914 -84.12 15
437827 35.362 -80.05 45
437827 35.408 -83.72 45
437828 38.161 -79.09 45
437829 44.934 -123.3 55
437830 37.054 -84.13 15
437832 38.406 -85.77 15
437833 41.326 -87.79 15
437838 41.561 -83.65 15
437839 35.113 -81.08 45
437840 40.047 -84.93 15
437843 38.280 -85.85 45
437848 36.606 -121.9 45
437851 34.874 -84.32 15
437853 41.962 -87.70 15.0
437857 37.045 -85.13 15
437858 36.093 -81.86 15
437858 39.427 -85.02 15
437859 37.381 -79.42 45
437861 35.408 -83.72 15
437862 34.978 -85.50 15
437865 37.057 -85.06 15
437870 36.102 -79.48 45
437875 36.891 -119.7 45
437875 41.412 -87.34 15
437875 41.414 -87.35 25
437878 41.425 -82.30 45
437880 36.057 -79.49 45
437881 38.060 -85.89 15
437881 41.968 -87.66 25
437883 38.024 -84.91 15
437889 33.894 -84.45 15
437893 37.170 -83.38 15
437893 42.432 -77.17 45
437895 38.254 -84.52 15
437901 38.389 -81.83 45
437912 36.313 -121.2 45
437912 38.285 -86.07 15
437914 39.001 -84.57 45
437917 33.143 -117.2 45
437919 39.440 -83.89 15
437921 40.857 -73.61 45
437922 39.320 -84.21 45
437925 39.326 -84.22 45
437926 39.174 -84.91 15
437927 39.815 -84.99 15
437930 39.905 -79.99 45
437931 39.440 -83.89 15
437934 36.978 -79.88 45
437938 38.199 -86.10 15
437942 35.871 -82.62 15
437944 39.511 -79.91 15
437947 34.678 -83.90 15
437948 37.241 -81.27 45
437950 37.026 -85.39 15
437951 38.001 -84.56 15
437952 36.301 -82.27 15
437953 36.997 -82.98 45
437954 36.216 -81.66 15
437955 36.872 -83.31 15
437957 36.878 -83.31 15
437966 41.118 -83.18 15
437968 36.057 -79.49 45
437972 35.591 -82.44 15
437973 34.104 -118.1 45
437976 42.282 -73.72 15
437979 35.616 -82.56 15
437982 38.090 -84.51 15
437985 37.516 -120.8 45
437985 38.090 -84.51 15
437992 34.273 -119.2 45
438002 37.026 -85.39 15
438004 38.007 -84.48 15
438009 35.482 -82.83 15
438014 41.577 -87.51 15
438016 41.380 -83.66 15
438017 38.072 -84.47 15
438037 41.162 -87.66 15
438058 36.226 -81.65 15
438059 36.301 -82.27 15
438061 41.153 -85.06 15
438066 34.258 -118.9 45
438066 35.572 -82.62 15
438071 37.043 -85.43 15
438086 34.258 -118.9 45
438087 34.209 -118.3 45
438105 34.978 -85.50 15
438119 38.056 -84.73 45
438141 33.846 -118.1 45
438143 33.846 -118.1 45
438143 46.068 -118.3 45
438146 33.846 -118.1 45
438148 33.846 -118.1 45
438152 38.090 -84.51 15
438155 33.846 -118.1 45
438163 36.057 -79.49 45
438167 33.962 -83.39 15
438170 34.894 -82.13 45
438172 34.915 -82.12 45
438172 38.418 -82.44 45
438183 36.141 -85.96 15
438188 39.200 -84.59 15
438190 033.71 -118.0 45
438197 36.260 -82.49 15
438199 33.846 -118.1 45
438200 36.270 -82.49 15
438207 33.846 -118.1 45
438207 34.978 -85.50 15
438216 36.334 -82.40 15
438234 37.146 -80.41 15
438242 34.931 -83.51 15
438256 38.004 -84.51 15
438258 33.822 -84.42 25
438261 39.874 -76.81 45
438266 33.923 -84.48 15
438272 34.915 -82.12 15
438273 36.946 -80.93 15
438845 41.176 -81.48 25
438858 34.338 -77.88 45
438858 36.817 -76.09 45
438858 40.970 -73.70 45
438861 44.640 -68.85 45
438862 33.679 -78.97 45
438865 34.761 -77.09 45
438866 42.996 -82.46 15
438868 40.793 -081.5 15
438869 42.221 -78.53 15
438870 41.508 -112.0 45
438876 41.306 -82.46 25
438879 41.509 -112.0 45
438895 40.868 -82.32 25
438896 41.509 -112.0 45
438897 43.908 -116.8 45
438899 40.445 -80.01 45
438903 41.656 -81.41 25
438907 41.241 -81.83 15
438916 41.532 -112.0 25
438925 35.652 -82.29 15
438926 36.259 -82.49 45
438942 42.979 -85.67 45
438947 35.149 -76.97 45
438950 44.497 -69.70 45
438951 42.221 -78.53 15
438958 41.951 -73.58 45
438960 45.353 -117.2 45
438961 42.094 -71.37 45
438964 41.211 -80.75 25
438966 41.224 -80.74 25
438969 41.134 -81.63 25
438970 41.228 -80.84 25
438973 41.371 -81.86 25
438979 34.908 -76.74 45
438985 40.674 -111.9 45
438989 41.534 -81.54 15
439003 40.674 -111.9 45
439007 41.331 -80.72 25
439009 41.340 -80.71 25
439010 39.410 -81.44 45
439015 37.100 -82.43 15
439021 40.905 -80.93 25
439026 34.734 -76.79 45
439026 41.507 -112.0 45
439031 43.571 -116.1 45
439035 45.404 -68.43 45
439040 41.414 -82.20 25
439042 41.370 -81.86 25
439046 41.369 -81.86 25
439056 35.102 -77.08 45
439067 33.609 -78.97 45
439070 42.708 -71.41 45
439073 41.411 -81.84 25
439074 42.708 -71.41 45
439075 41.368 -81.86 25
439086 45.353 -117.2 45
439089 41.677 -70.90 45
439090 41.370 -81.86 25
439091 42.721 -71.16 45
439092 32.816 -80.07 45
439101 40.921 -72.89 45
439101 43.648 -116.4 45
439109 44.051 -123.0 45
439110 41.012 -72.14 45
439116 42.848 -70.92 45
439116 43.128 -77.52 45
439119 34.422 -118.5 45
439132 44.023 -123.0 45
439133 40.868 -82.32 15
439135 41.779 -71.43 45
439137 40.442 -80.00 25
439137 43.741 -70.58 45
439139 45.353 -117.2 45
439141 40.739 -73.27 45
439146 42.972 -77.17 15
439161 42.245 -70.94 45
439161 47.476 -111.3 45
439168 45.664 -110.5 45
439174 42.296 -76.86 45
439180 43.080 -74.83 45
439183 40.881 -72.38 45
439188 41.192 -74.03 25
439194 43.840 -70.04 35
439199 39.117 -77.20 45
439227 44.826 -68.71 45
439228 36.855 -75.99 45
439230 41.354 -80.73 25
439232 42.011 -71.50 15
439238 40.067 -79.89 25
439242 42.456 -71.34 15
439251 37.428 -81.01 15
439253 38.069 -117.2 25
439256 42.519 -76.92 25
439257 35.591 -82.48 15
439257 42.510 -76.91 15
439260 44.504 -68.41 15
439267 41.228 -80.84 25
439271 45.404 -68.43 15
439282 47.437 -114.8 45
439285 42.577 -71.81 45
439288 40.879 -79.24 15
439295 41.616 -74.38 45
439300 39.333 -79.95 15
439310 40.879 -79.95 15
439318 40.787 -77.89 15
439326 40.212 -74.85 45
439326 42.377 -122.8 45
439336 39.847 -79.62 15
439340 33.161 -117.2 45
439345 40.818 -77.89 15
439346 34.892 -76.75 15.0
439346 40.234 -74.82 45
439359 40.772 -80.77 15
