61605,35.1912,-80.8642,1
61791,33.8669,-86.082,1
61850,28.6856,-81.5256,2
61850,28.6856,-81.5256,2
61869,35.4083,-80.6374,1
61952,35.7226,-81.0467,1
61971,33.4105,-86.6931,1
62806,34.7455,-79.5184,1
62913,37.3444,-79.2704,1
62934,40.695,-73.3875,5
62982,45.6894,-111.0363,2
63050,38.0599,-78.4935,1
63050,38.0599,-78.4935,1
63058,38.0438,-78.4921,2
63058,38.0438,-78.4921,2
63085,37.6079,-77.5235,1
63086,37.2463,-76.7831,1
63091,37.627,-77.6178,1
63180,38.2407,-76.4363,1
63194,37.2846,-76.7236,1
63207,39.2602,-76.7051,1
63209,39.2101,-76.754,1
63209,39.2101,-76.754,1
63209,39.2597,-76.706,1
63212,39.2655,-76.6796,1
63324,41.2969,-111.9753,1
